"Ano,Bimestre,Funcao,Subfuncao,Despesas_Empenhadas_Bimestre,Despesas_Liquidadas_Bimestre"
"2019,4º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,253705.45,276205.51"
"2019,4º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,2090908.77,2116823.1"
"2019,4º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,3729541.7,3810525.13"
"2019,4º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2019,4º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,82546006.41,96114407.72"
"2019,4º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,6154659.28,7371061.91"
"2019,4º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,102198.86,87900.38"
"2019,4º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,611807.14,980845.02"
"2019,4º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,900.0,1725000.0"
"2019,4º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,5000.0,35000.0"
"2019,4º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,14893605.19,15529809.0"
"2019,4º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,54958.13,681673.43"
"2019,4º Bimestre,SEGURANça PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2019,4º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,19072.78,0.0"
"2019,4º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,22152.78,0.0"
"2019,4º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,214184.03,0.0"
"2019,4º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,20737400.0,20737400.0"
"2019,4º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2019,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,0.0,0.0"
"2019,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,29000.0,29000.0"
"2019,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,3400000.0,3400000.0"
"2019,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,18000000.0,18000000.0"
"2019,4º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,113563929.71,121646412.04"
"2019,4º Bimestre,SAÚDE,ATENÇÃO BÁSICA,101383246.8,137470597.34"
"2019,4º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,143525869.2,122168690.89"
"2019,4º Bimestre,SAÚDE,VIGILANCIA SANITARIA,1814214.76,3237216.29"
"2019,4º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1614214.76,10041021.39"
"2019,4º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,470496.38,604482.71"
"2019,4º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2019,4º Bimestre,TRABALHO,FOMENTO AO TRABALHO,40573.38,10042.49"
"2019,4º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,171052992.74,163400177.39"
"2019,4º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,45557761.66,52996162.2"
"2019,4º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,7264796.77,6895310.58"
"2019,4º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,20109.9,0.0"
"2019,4º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,4973.13,0.0"
"2019,4º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,998158.73,0.0"
"2019,4º Bimestre,CULTURA,DIFUSÃO CULTURAL,35525.94,0.0"
"2019,4º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,5525.94,0.0"
"2019,4º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,15177261.53,16332717.9"
"2019,4º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,809141.96,825641.0"
"2019,4º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,7011.293,0.0"
"2019,4º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,28292586.43,29177114.73"
"2019,4º Bimestre,URBANISMO,SERVIÇOS URBANOS,94105577.47,95213608.2"
"2019,4º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,60016518.55,62010518.55"
"2019,4º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2019,4º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,0.0,0.0"
"2019,4º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,1721450.0,1843940.37"
"2019,4º Bimestre,SANEAMENTO,SANEAMENTO BÁSICO URBANO,13821800.97,15372338.43"
"2019,4º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,0.0,0.0"
"2019,4º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,10717908.29,12234027.67"
"2019,4º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,0.0,0.0"
"2019,4º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,0.0,0.0"
"2019,4º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1485346.37,1652701.37"
"2019,4º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,9565769.14,9874834.7"
"2019,4º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,2661571.4,2811463.85"
"2019,4º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2019,4º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,5960968.2,6065582.52"
"2019,4º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,63829.54,0.0"
"2019,4º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,4166521.73,4309322.0"
"2019,4º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,4068742.35,4264667.6"
"2019,4º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,4167800.0,4355522.0"
"2019,4º Bimestre,DESPORTO E LAZER,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2019,4º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,0.0,0.0"
"2019,4º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,0.0,0.0"
"2019,4º Bimestre,DESPORTO E LAZER,LAZER,0.0,0.0"
"2019,4º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,47381463.43,48777180.88"
"2019,4º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,18137621.67,18501258.42"
"2019,4º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,14347079.65,14731804.8"
"2019,5º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,14156900.04,15842716.05"
"2019,5º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,255603.22,266792.47"
"2019,5º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1410907.61,1374439.83"
"2019,5º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,3722063.24,3712666.3"
"2019,5º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,1728.11,0.0"
"2019,5º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,69901367.59,62072666.15"
"2019,5º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,479548.12,8072666.15"
"2019,5º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,185644.72,164263.56"
"2019,5º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,884635.87,685424.37"
"2019,5º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,3797900.0,1805954.98"
"2019,5º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,20000.0,20000.0"
"2019,5º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,17565579.35,14875562.58"
"2019,5º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,406253.68,510743.4"
"2019,5º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2019,5º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,54296.6,31441.89"
"2019,5º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2019,5º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,0.0,23229.41"
"2019,5º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,1777709.01,2381203.7"
"2019,5º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2019,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,44541.1,6205932.39"
"2019,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,166001.62,24921756.46"
"2019,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,4917021.38,6332794.63"
"2019,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,17239821.37,19204609.65"
"2019,5º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,108282053.97,119674961.35"
"2019,5º Bimestre,SAÚDE,ATENÇÃO BÁSICA,111205794.17,134011230.86"
"2019,5º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,124996124.58,143841552.96"
"2019,5º Bimestre,SAÚDE,VIGILANCIA SANITARIA,2420905.1,2568126.6"
"2019,5º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1398652.68,3186203.62"
"2019,5º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,621419.0,759627.34"
"2019,5º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2019,5º Bimestre,TRABALHO,FOMENTO AO TRABALHO,0.0,184202.14"
"2019,5º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,129357159.04,141546031.35"
"2019,5º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,51976603.91,54002194.51"
"2019,5º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6729325.73,6558208.21"
"2019,5º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,48883.0,0.0"
"2019,5º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,33600.01,156386.3"
"2019,5º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,4179756.14,5301.04"
"2019,5º Bimestre,CULTURA,DIFUSÃO CULTURAL,2091862.2,267295.12"
"2019,5º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,0.0,0.0"
"2019,5º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,15092764.46,17045519.33"
"2019,5º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,588462.42,645572.35"
"2019,5º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2019,5º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,60918311.2,25668096.64"
"2019,5º Bimestre,URBANISMO,SERVIÇOS URBANOS,16132316.58,13064744.44"
"2019,5º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,132017547.06,129623776.97"
"2019,5º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2019,5º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,0.0,1743443.6"
"2019,5º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,1657796.66,1743443.6"
"2019,5º Bimestre,SANEAMENTO,SANEAMENTO BÁSICO URBANO,29139842.2,37153436.45"
"2019,5º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,493650.62,919218.82"
"2019,5º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,11704724.02,10981042.25"
"2019,5º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,16742.87,22596.52"
"2019,5º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,0.0,0.0"
"2019,5º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1864428.42,1305720.04"
"2019,5º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,3719222.27,2052649.22"
"2019,5º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,1126173.55,538868.34"
"2019,5º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,866000.0,0.0"
"2019,5º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,5373926.45,3828515.58"
"2019,5º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,50000.0,0.0"
"2019,5º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,4161581.31,4801158.95"
"2019,5º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,421912.89,213263.1"
"2019,5º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,3895467.83,2944284.31"
"2019,5º Bimestre,DESPORTO E LAZER,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,30040.4,64292.0"
"2019,5º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,1396.4,649.0"
"2019,5º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,125140.23,202708.9"
"2019,5º Bimestre,DESPORTO E LAZER,LAZER,484832.51,5737119.42"
"2019,5º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,13485185.61,16239339.83"
"2019,5º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,0.0,0.0"
"2019,5º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,14885331.12,16282275.2"
"2019,6º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,18595269.54,20076814.48"
"2019,6º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC. JUDIC,136406.27,290864.54"
"2019,6º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1508161.22,1507041.22"
"2019,6º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,5845049.95,5886313.39"
"2019,6º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,-800.0,0.0"
"2019,6º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,104062251.26,60243542.45"
"2019,6º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,483049.78,4072965.62"
"2019,6º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,146820.63,101689.48"
"2019,6º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,1831505.45,579329.52"
"2019,6º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,4925682.9,860000.0"
"2019,6º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,16500.0,18000.0"
"2019,6º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,13976925.89,14203815.63"
"2019,6º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,1010972.17,506248.5"
"2019,6º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2019,6º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,3315.1,124554.38"
"2019,6º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,3007.9,19631.44"
"2019,6º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA COMUNITARIA,14433.81,159911.01"
"2019,6º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,1505115.0,1547636.07"
"2019,6º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,102000.0,97830.0"
"2019,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,207718.62,229122.52"
"2019,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,1173728.43,267799.36"
"2019,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,8841532.88,651458.65"
"2019,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,24372863.79,17922724.0"
"2019,6º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,114964527.62,149609333.29"
"2019,6º Bimestre,SAÚDE,ATENÇÃO BÁSICA,114269690.63,111205794.17"
"2019,6º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,143841552.96,143841552.96"
"2019,6º Bimestre,SAÚDE,VIGILANCIA SANITARIA,1812576.39,2568126.6"
"2019,6º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,2494272.67,1176358.17"
"2019,6º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,728579.1,842148.01"
"2019,6º Bimestre,TRABALHO,FOMENTO AO TRABALHO,120150.91,0.0"
"2019,6º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,149683654.69,142280991.53"
"2019,6º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,98640903.85,59368899.69"
"2019,6º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,7487831.59,6632881.5"
"2019,6º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,0.0,201000.0"
"2019,6º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,231689.52,812966.81"
"2019,6º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,-1030.0,97136.13"
"2019,6º Bimestre,CULTURA,DIFUSÃO CULTURAL,2531618.53,1772247.35"
"2019,6º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,45.63,1271.21"
"2019,6º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,18149889.82,17929089.03"
"2019,6º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,712020.94,397486.72"
"2019,6º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,39135297.9,25865902.33"
"2019,6º Bimestre,URBANISMO,SERVIÇOS URBANOS,14148450.69,13489416.16"
"2019,6º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,163419802.77,148187245.13"
"2019,6º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2019,6º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,-14.26,1839662.5"
"2019,6º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,5598703.01,787196.18"
"2019,6º Bimestre,SANEAMENTO,SANEAMENTO BÁSICO URBANO,14519633.72,22703462.54"
"2019,6º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,324032.43,570727.74"
"2019,6º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,12063648.51,11234210.16"
"2019,6º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,24123.46,20829.11"
"2019,6º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,1247085.39,241910.01"
"2019,6º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1093281.8,1079328.17"
"2019,6º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,4065630.17,3416080.47"
"2019,6º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,2655759.36,5833216.72"
"2019,6º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,334000.0,334000.0"
"2019,6º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,4463434.28,4519071.5"
"2019,6º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,30000.0,800.0"
"2019,6º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,7484005.34,5651821.96"
"2019,6º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,247127.0,148462.39"
"2019,6º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,3895467.83,4425377.71"
"2019,6º Bimestre,DESPORTO E LAZER,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,96230.27,79537.7"
"2019,6º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,7963.1,12029.45"
"2019,6º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,122539.06,319629.2"
"2019,6º Bimestre,DESPORTO E LAZER,LAZER,3355330.69,61510.25"
"2019,6º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,8540769.75,15816927.8"
"2019,6º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,4985.45,4985.45"
"2019,6º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,29316187.23,34768064.01"
"2020,1º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,25833333.34,14341142.06"
"2020,1º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,314051.53,308891.53"
"2020,1º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,2308386.38,2308386.38"
"2020,1º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,4748057.81,4442127.81"
"2020,1º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2020,1º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,71310651.9,64197920.73"
"2020,1º Bimestre,ADMINISTRAÇÃO,CONTROLE INTERNO,514431.1,514431.1"
"2020,1º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,129999.98,129999.98"
"2020,1º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,106579.52,106579.52"
"2020,1º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,952136.91,952136.91"
"2020,1º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,1700000.0,1700000.0"
"2020,1º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,58000.0,58000.0"
"2020,1º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,20379963.81,18051759.54"
"2020,1º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,1515560.0,1515560.0"
"2020,1º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2020,1º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,0.0,0.0"
"2020,1º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,55000.0,55000.0"
"2020,1º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,0.0,0.0"
"2020,1º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,2114045.63,621113.86"
"2020,1º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2020,1º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,4290012.0,4236708.0"
"2020,1º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,31253.86,1433.0"
"2020,1º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,10730961.4,8339229.92"
"2020,1º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,25981090.63,19957343.36"
"2020,1º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,303383084.83,303014720.82"
"2020,1º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA COMPLEMENTAR,867699.3,867699.3"
"2020,1º Bimestre,SAÚDE,ATENÇÃO BÁSICA,140779056.21,119463685.6"
"2020,1º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,298734143.37,242002196.28"
"2020,1º Bimestre,SAÚDE,VIGILANCIA SANITARIA,3792541.07,2421805.41"
"2020,1º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1876977.62,1759094.96"
"2020,1º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,190484.96,190484.96"
"2020,1º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2020,1º Bimestre,TRABALHO,FOMENTO AO TRABALHO,10063.21,10063.21"
"2020,1º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,148769922.16,124590822.88"
"2020,1º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,962410046.34,73096747.38"
"2020,1º Bimestre,EDUCAÇÃO,EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0"
"2020,1º Bimestre,EDUCAÇÃO,EDUCAÇÃO ESPECIAL,8987751.01,8987751.01"
"2020,1º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6584300.6,5549384.32"
"2020,1º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2020,1º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,71994.0,37059.38"
"2020,1º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,143593.81,111031.81"
"2020,1º Bimestre,CULTURA,DIFUSÃO CULTURAL,7889664.79,3737305.14"
